sample_id,data_json,metadata_json,mxl_file,pdf_file,title,creator,source_format,key_signatures,time_signatures,tempo,resolution,parts_count,track_cnt
QmXysuuDm9FFoENo78kmrTgRxG1TojAeckwRRmynkreDy7,data/15/54/QmXysuuDm9FFoENo78kmrTgRxG1TojAeckwRRmynkreDy7.json,,mxl/15/54/QmXysuuDm9FFoENo78kmrTgRxG1TojAeckwRRmynkreDy7.mxl,pdf/15/54/QmXysuuDm9FFoENo78kmrTgRxG1TojAeckwRRmynkreDy7.pdf,,,musescore,,4/4; 3/4; 1/4; 4/4,108.0 BPM,480,0,1
QmePK2fDH7WEq9AKosfZrPxBXkEcgJNSYaJ1QZmkGUQwhs,data/4/37/QmePK2fDH7WEq9AKosfZrPxBXkEcgJNSYaJ1QZmkGUQwhs.json,,mxl/4/37/QmePK2fDH7WEq9AKosfZrPxBXkEcgJNSYaJ1QZmkGUQwhs.mxl,pdf/4/37/QmePK2fDH7WEq9AKosfZrPxBXkEcgJNSYaJ1QZmkGUQwhs.pdf,Spotted Pony,,musescore,D major; D major,2/2; 2/2,220.0002 BPM; 220.0002 BPM,480,0,1
QmWMHy3fAQEU8jZPYcrBLwnA4k4JTEUmzZGoJ9vRAPc8D2,data/14/32/QmWMHy3fAQEU8jZPYcrBLwnA4k4JTEUmzZGoJ9vRAPc8D2.json,,mxl/14/32/QmWMHy3fAQEU8jZPYcrBLwnA4k4JTEUmzZGoJ9vRAPc8D2.mxl,pdf/14/32/QmWMHy3fAQEU8jZPYcrBLwnA4k4JTEUmzZGoJ9vRAPc8D2.pdf,Hvile,Agathe Backer Grøndahl; Op.67.No.3.,musescore,None None,6/8,54.0 BPM,480,0,3
QmQQfP7mDDjgmu44hkrrgqFgWBB6jVLPF7epyP3EvDqLbD,data/8/39/QmQQfP7mDDjgmu44hkrrgqFgWBB6jVLPF7epyP3EvDqLbD.json,,mxl/8/39/QmQQfP7mDDjgmu44hkrrgqFgWBB6jVLPF7epyP3EvDqLbD.mxl,pdf/8/39/QmQQfP7mDDjgmu44hkrrgqFgWBB6jVLPF7epyP3EvDqLbD.pdf,,,musescore,None None,4/4,100.0002 BPM,480,0,1
QmdRiLZhYq97hL3rdosMkyTtKrauXxV34eCKQKB1B7Jfr1,data/3/41/QmdRiLZhYq97hL3rdosMkyTtKrauXxV34eCKQKB1B7Jfr1.json,,mxl/3/41/QmdRiLZhYq97hL3rdosMkyTtKrauXxV34eCKQKB1B7Jfr1.mxl,pdf/3/41/QmdRiLZhYq97hL3rdosMkyTtKrauXxV34eCKQKB1B7Jfr1.pdf,the Mad Doctor,,musescore,A major; A major,6/8; 6/8,120.0 BPM,480,0,1
QmNrz1wp8yf2PhSrgZEA3ruYSAzfZzxaGP6VGuHDVZBCFH,data/6/40/QmNrz1wp8yf2PhSrgZEA3ruYSAzfZzxaGP6VGuHDVZBCFH.json,,mxl/6/40/QmNrz1wp8yf2PhSrgZEA3ruYSAzfZzxaGP6VGuHDVZBCFH.mxl,pdf/6/40/QmNrz1wp8yf2PhSrgZEA3ruYSAzfZzxaGP6VGuHDVZBCFH.pdf,When I was a Young Girl (Children's Game),,musescore,G major,3/4,120.0 BPM,480,0,1
QmT4rvs5qZACQD8bFMkuA6mSfNkC9uYqDuAcL3FAJFcVsc,data/11/3/QmT4rvs5qZACQD8bFMkuA6mSfNkC9uYqDuAcL3FAJFcVsc.json,,mxl/11/3/QmT4rvs5qZACQD8bFMkuA6mSfNkC9uYqDuAcL3FAJFcVsc.mxl,pdf/11/3/QmT4rvs5qZACQD8bFMkuA6mSfNkC9uYqDuAcL3FAJFcVsc.pdf,Vai Vedrai,,musescore,None None; None None,3/4; 4/4; 3/4; 4/4; 3/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4; 3/4,120.0 BPM,480,0,1
QmRuwUSnoBmoL7dx7PD4okmr1bewZFjnaA8BuJuUEj1tBV,data/9/46/QmRuwUSnoBmoL7dx7PD4okmr1bewZFjnaA8BuJuUEj1tBV.json,,mxl/9/46/QmRuwUSnoBmoL7dx7PD4okmr1bewZFjnaA8BuJuUEj1tBV.mxl,pdf/9/46/QmRuwUSnoBmoL7dx7PD4okmr1bewZFjnaA8BuJuUEj1tBV.pdf,Montague House. WCD3/2.129,,musescore,F major; F major,6/4; 6/4,270.0 BPM; 270.0 BPM,480,0,1
QmdhX4Kp5eRWgL3Dqd7eYytLNB2wEruY6ZmZexiZw25t1f,data/3/23/QmdhX4Kp5eRWgL3Dqd7eYytLNB2wEruY6ZmZexiZw25t1f.json,,mxl/3/23/QmdhX4Kp5eRWgL3Dqd7eYytLNB2wEruY6ZmZexiZw25t1f.mxl,pdf/3/23/QmdhX4Kp5eRWgL3Dqd7eYytLNB2wEruY6ZmZexiZw25t1f.pdf,Nyiur Hijau,Maladi,musescore,None None,4/4,79.9998 BPM,480,0,1
QmY2qkmWCGP3VRp1iP672peD98M6U8iyRWXAzYTT3ie8pF,data/16/1/QmY2qkmWCGP3VRp1iP672peD98M6U8iyRWXAzYTT3ie8pF.json,,mxl/16/1/QmY2qkmWCGP3VRp1iP672peD98M6U8iyRWXAzYTT3ie8pF.mxl,pdf/16/1/QmY2qkmWCGP3VRp1iP672peD98M6U8iyRWXAzYTT3ie8pF.pdf,Chautauqua,William Fiske Sherwin; 1877,musescore,G major,6/4,139.9998 BPM,480,0,2
QmWd3MhNUKUQmvWXqsSzuGmeEB1JbpAPAfZYk4jYCbKv15,data/14/15/QmWd3MhNUKUQmvWXqsSzuGmeEB1JbpAPAfZYk4jYCbKv15.json,,mxl/14/15/QmWd3MhNUKUQmvWXqsSzuGmeEB1JbpAPAfZYk4jYCbKv15.mxl,pdf/14/15/QmWd3MhNUKUQmvWXqsSzuGmeEB1JbpAPAfZYk4jYCbKv15.pdf,He Saves Me,John Robson Sweney,musescore,G major,6/8,105.0 BPM,480,0,2
QmbQvECJPma43NfVZQoBHB4dumNZ4YsXsTsXCKr4wCN4pw,data/1/39/QmbQvECJPma43NfVZQoBHB4dumNZ4YsXsTsXCKr4wCN4pw.json,,mxl/1/39/QmbQvECJPma43NfVZQoBHB4dumNZ4YsXsTsXCKr4wCN4pw.mxl,pdf/1/39/QmbQvECJPma43NfVZQoBHB4dumNZ4YsXsTsXCKr4wCN4pw.pdf,For You,EXO,musescore,,4/4,55.00002 BPM,480,0,1
QmYUcTwkziivFEy1ibWPdbpkEr325eCxcWELfeALornveK,data/16/47/QmYUcTwkziivFEy1ibWPdbpkEr325eCxcWELfeALornveK.json,,mxl/16/47/QmYUcTwkziivFEy1ibWPdbpkEr325eCxcWELfeALornveK.mxl,pdf/16/47/QmYUcTwkziivFEy1ibWPdbpkEr325eCxcWELfeALornveK.pdf,Song That Might Play When You Fight Sans,Toby Fox,musescore,None None,4/4,120.0 BPM,480,0,1
QmfXZJa45bYo42epm1xwAVCr5t7bhyaG1M8rU3Tj4gxRP7,data/5/53/QmfXZJa45bYo42epm1xwAVCr5t7bhyaG1M8rU3Tj4gxRP7.json,,mxl/5/53/QmfXZJa45bYo42epm1xwAVCr5t7bhyaG1M8rU3Tj4gxRP7.mxl,pdf/5/53/QmfXZJa45bYo42epm1xwAVCr5t7bhyaG1M8rU3Tj4gxRP7.pdf,Welcome to Cork,anon.,musescore,G major; G major; G major,6/8; 6/8; 6/8,192.0 BPM; 192.0 BPM; 192.0 BPM,480,0,1
QmXYE6vrjojNR5Nd4amKmpPUnj2HNSufy6GKEvapg3js4i,data/15/55/QmXYE6vrjojNR5Nd4amKmpPUnj2HNSufy6GKEvapg3js4i.json,,mxl/15/55/QmXYE6vrjojNR5Nd4amKmpPUnj2HNSufy6GKEvapg3js4i.mxl,pdf/15/55/QmXYE6vrjojNR5Nd4amKmpPUnj2HNSufy6GKEvapg3js4i.pdf,Op.2543,Yohei Kato * 加藤 洋平,musescore,None None,2/4,40.00002 BPM,480,0,1
QmaPwAd69hcuFt2KM2xtS175igPg8faajUyreb7KEEnugM,data/0/37/QmaPwAd69hcuFt2KM2xtS175igPg8faajUyreb7KEEnugM.json,,mxl/0/37/QmaPwAd69hcuFt2KM2xtS175igPg8faajUyreb7KEEnugM.mxl,pdf/0/37/QmaPwAd69hcuFt2KM2xtS175igPg8faajUyreb7KEEnugM.pdf,Saraband Sett Of Waltzes No.2. Le4.082,,musescore,E minor,3/4,180.0 BPM,480,0,1
QmZGfBy9aTpiQ3yWCo7UMsKvYNaiLXEiyYH1BAMrrFVW5d,data/17/22/QmZGfBy9aTpiQ3yWCo7UMsKvYNaiLXEiyYH1BAMrrFVW5d.json,,mxl/17/22/QmZGfBy9aTpiQ3yWCo7UMsKvYNaiLXEiyYH1BAMrrFVW5d.mxl,pdf/17/22/QmZGfBy9aTpiQ3yWCo7UMsKvYNaiLXEiyYH1BAMrrFVW5d.pdf,Let Music Break on This Blest Morn,John Baptiste Calkin,musescore,G major,6/8,100.0002 BPM,480,0,2
QmcKeGY6Lq6vdcWyTfoiRKevERGZRdcJzE9mXTrqPMJpb5,data/2/29/QmcKeGY6Lq6vdcWyTfoiRKevERGZRdcJzE9mXTrqPMJpb5.json,,mxl/2/29/QmcKeGY6Lq6vdcWyTfoiRKevERGZRdcJzE9mXTrqPMJpb5.mxl,pdf/2/29/QmcKeGY6Lq6vdcWyTfoiRKevERGZRdcJzE9mXTrqPMJpb5.pdf,Rowen,,musescore,,3/2,120.0 BPM,480,0,1
QmT7NATTa5bmpj2hXMyFPNVjk9sPmCDk4tNH8r8HBBcqNr,data/11/6/QmT7NATTa5bmpj2hXMyFPNVjk9sPmCDk4tNH8r8HBBcqNr.json,,mxl/11/6/QmT7NATTa5bmpj2hXMyFPNVjk9sPmCDk4tNH8r8HBBcqNr.mxl,pdf/11/6/QmT7NATTa5bmpj2hXMyFPNVjk9sPmCDk4tNH8r8HBBcqNr.pdf,All Alive. WCD3/2.140,,musescore,D minor; D minor,6/4; 6/4,270.0 BPM; 270.0 BPM,480,0,1
QmbE8cFKB5NsrBmCz1rx3caPVw8KWBM6Acq93JRGxmp6ks,data/1/18/QmbE8cFKB5NsrBmCz1rx3caPVw8KWBM6Acq93JRGxmp6ks.json,,mxl/1/18/QmbE8cFKB5NsrBmCz1rx3caPVw8KWBM6Acq93JRGxmp6ks.mxl,pdf/1/18/QmbE8cFKB5NsrBmCz1rx3caPVw8KWBM6Acq93JRGxmp6ks.pdf,,,musescore,None None,4/4; 5/4; 4/4; 9/8; 4/4,100.0002 BPM,480,0,1
QmXMzbXmGWk1XMNUjXNT2TYZm8SDrvE4UyiZ1aArfCKi9b,data/15/32/QmXMzbXmGWk1XMNUjXNT2TYZm8SDrvE4UyiZ1aArfCKi9b.json,,mxl/15/32/QmXMzbXmGWk1XMNUjXNT2TYZm8SDrvE4UyiZ1aArfCKi9b.mxl,pdf/15/32/QmXMzbXmGWk1XMNUjXNT2TYZm8SDrvE4UyiZ1aArfCKi9b.pdf,Old Joe Clark,,musescore,D major; D major,3/2; 3/2,120.0 BPM,480,0,1
QmZoUMMFxrEax7yqWL5EbvSemBjd2gFv68JriPReWadcHr,data/17/35/QmZoUMMFxrEax7yqWL5EbvSemBjd2gFv68JriPReWadcHr.json,,mxl/17/35/QmZoUMMFxrEax7yqWL5EbvSemBjd2gFv68JriPReWadcHr.mxl,pdf/17/35/QmZoUMMFxrEax7yqWL5EbvSemBjd2gFv68JriPReWadcHr.pdf,42 Regt. Quick March. JMP.027,"""28""",musescore,G major; G major,2/4; 2/4,109.9998 BPM; 109.9998 BPM,480,0,1
QmbJUCrWMADN3KATHEPKoBSeeXNkAU5xqDsFM5GtesyvSg,data/1/27/QmbJUCrWMADN3KATHEPKoBSeeXNkAU5xqDsFM5GtesyvSg.json,,mxl/1/27/QmbJUCrWMADN3KATHEPKoBSeeXNkAU5xqDsFM5GtesyvSg.mxl,pdf/1/27/QmbJUCrWMADN3KATHEPKoBSeeXNkAU5xqDsFM5GtesyvSg.pdf,Gabriella's Song,,musescore,None None,4/4,82.0002 BPM,480,0,4
QmaTTE1J4wCgPkBEujbKukAqZavMBLFLykhVWMKESL7Wdh,data/0/45/QmaTTE1J4wCgPkBEujbKukAqZavMBLFLykhVWMKESL7Wdh.json,,mxl/0/45/QmaTTE1J4wCgPkBEujbKukAqZavMBLFLykhVWMKESL7Wdh.mxl,pdf/0/45/QmaTTE1J4wCgPkBEujbKukAqZavMBLFLykhVWMKESL7Wdh.pdf,Carolan's Quarrel with the Landlady,Turlough O'Carolan,musescore,E minor; E minor; E minor,6/8; 6/8; 6/8,120.0 BPM,480,0,1
QmbNivhr5dvZ2PL6i7iGtEVuMateNQAExgemkwUYDLbGds,data/1/34/QmbNivhr5dvZ2PL6i7iGtEVuMateNQAExgemkwUYDLbGds.json,,mxl/1/34/QmbNivhr5dvZ2PL6i7iGtEVuMateNQAExgemkwUYDLbGds.mxl,pdf/1/34/QmbNivhr5dvZ2PL6i7iGtEVuMateNQAExgemkwUYDLbGds.pdf,Mrs Milne of Kinneff,,musescore,,4/4,120.0 BPM,480,0,1
QmWYP6aJDfMdoo7pKMLPdAthXV4TcsPmSFrfzgTsQtwpAF,data/14/55/QmWYP6aJDfMdoo7pKMLPdAthXV4TcsPmSFrfzgTsQtwpAF.json,,mxl/14/55/QmWYP6aJDfMdoo7pKMLPdAthXV4TcsPmSFrfzgTsQtwpAF.mxl,pdf/14/55/QmWYP6aJDfMdoo7pKMLPdAthXV4TcsPmSFrfzgTsQtwpAF.pdf,De'ils In The Fish,,musescore,G major; G major,4/4; 4/4,120.0 BPM,480,0,1
QmS8uLbA6F1fD1BbCwMimcKfQ4Q3iifvZSpM89ieFqRXvL,data/10/7/QmS8uLbA6F1fD1BbCwMimcKfQ4Q3iifvZSpM89ieFqRXvL.json,,mxl/10/7/QmS8uLbA6F1fD1BbCwMimcKfQ4Q3iifvZSpM89ieFqRXvL.mxl,pdf/10/7/QmS8uLbA6F1fD1BbCwMimcKfQ4Q3iifvZSpM89ieFqRXvL.pdf,,,musescore,F major; F major,2/2; 2/2; 2/2,97.9998 BPM; 97.9998 BPM; 97.9998 BPM; 97.9998 BPM,480,0,2
QmXgnkFyBMzG3gMwxxWSBAJphKFJLfBteEcTusWi6sEGiY,data/15/21/QmXgnkFyBMzG3gMwxxWSBAJphKFJLfBteEcTusWi6sEGiY.json,,mxl/15/21/QmXgnkFyBMzG3gMwxxWSBAJphKFJLfBteEcTusWi6sEGiY.mxl,pdf/15/21/QmXgnkFyBMzG3gMwxxWSBAJphKFJLfBteEcTusWi6sEGiY.pdf,Titanic,,musescore,None None,4/4,120.0 BPM,480,0,2
QmdVLSfPBkAc7xMUSQHFynkDzz1QJhzi8mesknbW663irN,data/3/49/QmdVLSfPBkAc7xMUSQHFynkDzz1QJhzi8mesknbW663irN.json,,mxl/3/49/QmdVLSfPBkAc7xMUSQHFynkDzz1QJhzi8mesknbW663irN.mxl,pdf/3/49/QmdVLSfPBkAc7xMUSQHFynkDzz1QJhzi8mesknbW663irN.pdf,Dvanag An T-seoladair,Joe Buchanan's Scottish Tome - Page 527.2,musescore,F major,3/4,120.0 BPM,480,0,1
QmTFXZdrARoMMWX4fnPpdGjRut2MR3PPcFiGpJsMxSWmv3,data/11/20/QmTFXZdrARoMMWX4fnPpdGjRut2MR3PPcFiGpJsMxSWmv3.json,,mxl/11/20/QmTFXZdrARoMMWX4fnPpdGjRut2MR3PPcFiGpJsMxSWmv3.mxl,pdf/11/20/QmTFXZdrARoMMWX4fnPpdGjRut2MR3PPcFiGpJsMxSWmv3.pdf,Katie Scollard's Polka,,musescore,A major; A major,2/4; 2/4,120.0 BPM,480,0,1
QmTCZqux6L5LLcwo7qrpsceAJ8SwKENjWccVNtXde3wpWw,data/11/14/QmTCZqux6L5LLcwo7qrpsceAJ8SwKENjWccVNtXde3wpWw.json,,mxl/11/14/QmTCZqux6L5LLcwo7qrpsceAJ8SwKENjWccVNtXde3wpWw.mxl,pdf/11/14/QmTCZqux6L5LLcwo7qrpsceAJ8SwKENjWccVNtXde3wpWw.pdf,The Halting March,,musescore,None None; None None; None None,4/4; 4/4; 4/4,120.0 BPM,480,0,1
QmPPKbHBsqbpqk2qnZJLHZviKhQq9zjYNrDeZFfvJ8HZLd,data/7/37/QmPPKbHBsqbpqk2qnZJLHZviKhQq9zjYNrDeZFfvJ8HZLd.json,,mxl/7/37/QmPPKbHBsqbpqk2qnZJLHZviKhQq9zjYNrDeZFfvJ8HZLd.mxl,pdf/7/37/QmPPKbHBsqbpqk2qnZJLHZviKhQq9zjYNrDeZFfvJ8HZLd.pdf,Threshers; The,,musescore,D major; D major,6/8; 6/8,120.0 BPM,480,0,1
QmaEUdM2eysrCZCz34jmS3RXkhzxYfQSc4QVfSjhsuGU87,data/0/18/QmaEUdM2eysrCZCz34jmS3RXkhzxYfQSc4QVfSjhsuGU87.json,,mxl/0/18/QmaEUdM2eysrCZCz34jmS3RXkhzxYfQSc4QVfSjhsuGU87.mxl,pdf/0/18/QmaEUdM2eysrCZCz34jmS3RXkhzxYfQSc4QVfSjhsuGU87.pdf,"48 Untitled Polka (""Welch's 4-part"")",Welch MS,musescore,G major; G major,2/4; 2/4,79.9998 BPM; 79.9998 BPM,480,0,1
QmUQk7v5yMnskfUPzPsfuGB1TAHXrRZ9EkvBxuBvaGA9Tk,data/12/39/QmUQk7v5yMnskfUPzPsfuGB1TAHXrRZ9EkvBxuBvaGA9Tk.json,,mxl/12/39/QmUQk7v5yMnskfUPzPsfuGB1TAHXrRZ9EkvBxuBvaGA9Tk.mxl,pdf/12/39/QmUQk7v5yMnskfUPzPsfuGB1TAHXrRZ9EkvBxuBvaGA9Tk.pdf,,,musescore,None None,6/4; 7/4; 10/4; 4/4; 3/2; 4/4,40.00002 BPM,480,0,4
QmPoPhMVN9WacUtfWUyCc4jH85Bp3SLhmWnYLEVraqzchM,data/7/35/QmPoPhMVN9WacUtfWUyCc4jH85Bp3SLhmWnYLEVraqzchM.json,,mxl/7/35/QmPoPhMVN9WacUtfWUyCc4jH85Bp3SLhmWnYLEVraqzchM.mxl,pdf/7/35/QmPoPhMVN9WacUtfWUyCc4jH85Bp3SLhmWnYLEVraqzchM.pdf,The Swallow’s Tail,,musescore,E minor; E minor; E minor,4/4; 4/4; 4/4,120.0 BPM,480,0,1
QmQ6rZ6UNga5BbaG14NnBU4cWTVJeYS15zzGS2php6eqL8,data/8/5/QmQ6rZ6UNga5BbaG14NnBU4cWTVJeYS15zzGS2php6eqL8.json,,mxl/8/5/QmQ6rZ6UNga5BbaG14NnBU4cWTVJeYS15zzGS2php6eqL8.mxl,pdf/8/5/QmQ6rZ6UNga5BbaG14NnBU4cWTVJeYS15zzGS2php6eqL8.pdf,Untitled by Pleyell EHo.112,Pleyell,musescore,,3/4; 3/4,109.9998 BPM; 109.9998 BPM,480,0,1
QmQS3ZrekjxAPZprawcGhGqr1eFAF4KxzTju7X1diPRXyX,data/8/43/QmQS3ZrekjxAPZprawcGhGqr1eFAF4KxzTju7X1diPRXyX.json,,mxl/8/43/QmQS3ZrekjxAPZprawcGhGqr1eFAF4KxzTju7X1diPRXyX.mxl,pdf/8/43/QmQS3ZrekjxAPZprawcGhGqr1eFAF4KxzTju7X1diPRXyX.pdf,4,Henri Lemoine,musescore,None None,2/4,120.0 BPM,480,0,1
QmRPjmuEt4WVtg5rNVtBkUPjXbhA76q5LZcvrSePQYkcFg,data/9/37/QmRPjmuEt4WVtg5rNVtBkUPjXbhA76q5LZcvrSePQYkcFg.json,,mxl/9/37/QmRPjmuEt4WVtg5rNVtBkUPjXbhA76q5LZcvrSePQYkcFg.mxl,pdf/9/37/QmRPjmuEt4WVtg5rNVtBkUPjXbhA76q5LZcvrSePQYkcFg.pdf,Meillionen,Trad,musescore,,4/4; 4/4; 4/4,49.99998 BPM; 49.99998 BPM; 49.99998 BPM,480,0,1
QmTMA8j5EoJTsXijsUVkiX48jp8N27HB24TBLAk8bu7c3B,data/11/32/QmTMA8j5EoJTsXijsUVkiX48jp8N27HB24TBLAk8bu7c3B.json,,mxl/11/32/QmTMA8j5EoJTsXijsUVkiX48jp8N27HB24TBLAk8bu7c3B.mxl,pdf/11/32/QmTMA8j5EoJTsXijsUVkiX48jp8N27HB24TBLAk8bu7c3B.pdf,Schaufelstiel,,musescore,,3/4; 2/4; 3/4; 2/4; 3/4; 2/4; 3/4; 2/4,160.0002 BPM; 160.0002 BPM,480,0,1
QmZrpZEVpVy38ko58ZW2y9uCngdsBQUAkj2vTmR9MqKd9w,data/17/40/QmZrpZEVpVy38ko58ZW2y9uCngdsBQUAkj2vTmR9MqKd9w.json,,mxl/17/40/QmZrpZEVpVy38ko58ZW2y9uCngdsBQUAkj2vTmR9MqKd9w.mxl,pdf/17/40/QmZrpZEVpVy38ko58ZW2y9uCngdsBQUAkj2vTmR9MqKd9w.pdf,the LAST TIME I CAM' O'ER THE MUIR,,musescore,D major; D major,4/4; 4/4,120.0 BPM; 120.0 BPM,480,0,1
QmPXRBia6sXxgXAa9AN2xnpWv8z6QhqtMARDqRg36A49Yr,data/7/53/QmPXRBia6sXxgXAa9AN2xnpWv8z6QhqtMARDqRg36A49Yr.json,,mxl/7/53/QmPXRBia6sXxgXAa9AN2xnpWv8z6QhqtMARDqRg36A49Yr.mxl,pdf/7/53/QmPXRBia6sXxgXAa9AN2xnpWv8z6QhqtMARDqRg36A49Yr.pdf,Standin In The Need of Prayer,,musescore,None None; None None,2/4; 2/4,100.0002 BPM; 100.0002 BPM,480,0,4
QmaUusB7TjpTfnyN3JYT7iz1gheZHKa9EfH3F7Eijbn187,data/0/47/QmaUusB7TjpTfnyN3JYT7iz1gheZHKa9EfH3F7Eijbn187.json,,mxl/0/47/QmaUusB7TjpTfnyN3JYT7iz1gheZHKa9EfH3F7Eijbn187.mxl,pdf/0/47/QmaUusB7TjpTfnyN3JYT7iz1gheZHKa9EfH3F7Eijbn187.pdf,Roast Beef of Old England. RHu.020,,musescore,,6/8; 6/8,150.0 BPM; 150.0 BPM,480,0,1
QmTQij4L7MHYtW5aiehEGihLRa2K1vQYcJKpJoYvaVwwkc,data/11/39/QmTQij4L7MHYtW5aiehEGihLRa2K1vQYcJKpJoYvaVwwkc.json,,mxl/11/39/QmTQij4L7MHYtW5aiehEGihLRa2K1vQYcJKpJoYvaVwwkc.mxl,pdf/11/39/QmTQij4L7MHYtW5aiehEGihLRa2K1vQYcJKpJoYvaVwwkc.pdf,O God of Love; CM,R. R. in “The Divine Companion;” 1722,musescore,F major,3/4,115.0002 BPM,480,0,2
Qmeor12Jm9AkYahHLiyGvRTmm6LcyKxCb1qFb3gWVuMYHY,data/4/35/Qmeor12Jm9AkYahHLiyGvRTmm6LcyKxCb1qFb3gWVuMYHY.json,,mxl/4/35/Qmeor12Jm9AkYahHLiyGvRTmm6LcyKxCb1qFb3gWVuMYHY.mxl,pdf/4/35/Qmeor12Jm9AkYahHLiyGvRTmm6LcyKxCb1qFb3gWVuMYHY.pdf,Last Pint of Ale. Roose.0215,,musescore,D major; D major,4/4; 4/4,139.9998 BPM; 139.9998 BPM,480,0,1
Qmev33g25DEjXKNXW6DgDjQJH8oCMshNnfiQ4PQa8cDjKf,data/4/48/Qmev33g25DEjXKNXW6DgDjQJH8oCMshNnfiQ4PQa8cDjKf.json,,mxl/4/48/Qmev33g25DEjXKNXW6DgDjQJH8oCMshNnfiQ4PQa8cDjKf.mxl,pdf/4/48/Qmev33g25DEjXKNXW6DgDjQJH8oCMshNnfiQ4PQa8cDjKf.pdf,Rory Dall's Sister's Lament,,musescore,None None; None None,3/4; 3/4,120.0 BPM,480,0,1
QmUuLZFiaY74CLj3Gw7QRTW9TwiBS4zHMPKuDSnqyLodPY,data/12/46/QmUuLZFiaY74CLj3Gw7QRTW9TwiBS4zHMPKuDSnqyLodPY.json,,mxl/12/46/QmUuLZFiaY74CLj3Gw7QRTW9TwiBS4zHMPKuDSnqyLodPY.mxl,pdf/12/46/QmUuLZFiaY74CLj3Gw7QRTW9TwiBS4zHMPKuDSnqyLodPY.pdf,Collier's Daughter;or... . PDF2.209; The,,musescore,D minor; D minor,2/2; 2/2,199.9998 BPM; 199.9998 BPM,480,0,1
QmXJ59bLA8m1pZ2AEGQ4PkYg6FCYMx5GjCxGw7PAz1MGLQ,data/15/27/QmXJ59bLA8m1pZ2AEGQ4PkYg6FCYMx5GjCxGw7PAz1MGLQ.json,,mxl/15/27/QmXJ59bLA8m1pZ2AEGQ4PkYg6FCYMx5GjCxGw7PAz1MGLQ.mxl,pdf/15/27/QmXJ59bLA8m1pZ2AEGQ4PkYg6FCYMx5GjCxGw7PAz1MGLQ.pdf,Et lys imt mørketida,,musescore,None None,3/4,100.0002 BPM,480,0,1
QmTGRaovveCr46pBK6L9miMyfomEyeREGPLERTtjYAL5fE,data/11/22/QmTGRaovveCr46pBK6L9miMyfomEyeREGPLERTtjYAL5fE.json,,mxl/11/22/QmTGRaovveCr46pBK6L9miMyfomEyeREGPLERTtjYAL5fE.mxl,pdf/11/22/QmTGRaovveCr46pBK6L9miMyfomEyeREGPLERTtjYAL5fE.pdf,Little Burnt Potato,,musescore,D major; D major,6/8; 6/8,120.0 BPM,480,0,1
QmPQNCJxk61wQ4qFguzmFuUWw2gjM6iuUeTG4TWG85a6wk,data/7/39/QmPQNCJxk61wQ4qFguzmFuUWw2gjM6iuUeTG4TWG85a6wk.json,,mxl/7/39/QmPQNCJxk61wQ4qFguzmFuUWw2gjM6iuUeTG4TWG85a6wk.mxl,pdf/7/39/QmPQNCJxk61wQ4qFguzmFuUWw2gjM6iuUeTG4TWG85a6wk.pdf,My Pretty Mary,,musescore,G major,4/4,120.0 BPM,480,0,1
QmPWcWQV5d4gyNT37DU6tzeW2bdbqbnLCLu16EMqrLJfkV,data/7/51/QmPWcWQV5d4gyNT37DU6tzeW2bdbqbnLCLu16EMqrLJfkV.json,,mxl/7/51/QmPWcWQV5d4gyNT37DU6tzeW2bdbqbnLCLu16EMqrLJfkV.mxl,pdf/7/51/QmPWcWQV5d4gyNT37DU6tzeW2bdbqbnLCLu16EMqrLJfkV.pdf,[ID 2-53a],Urheber unbekannt Datum in der hier transkribierten schriftlichen Quelle: 1767,musescore,D major; D major,2/4; 2/4,120.0 BPM,480,0,1
QmNwaQNwVmxaCAkdR43fme9aBhe35WzJTubNpna8mKyhy6,data/6/50/QmNwaQNwVmxaCAkdR43fme9aBhe35WzJTubNpna8mKyhy6.json,,mxl/6/50/QmNwaQNwVmxaCAkdR43fme9aBhe35WzJTubNpna8mKyhy6.mxl,pdf/6/50/QmNwaQNwVmxaCAkdR43fme9aBhe35WzJTubNpna8mKyhy6.pdf,New Man Tiger. WCD3/2.088,,musescore,Bb major,3/2,220.0002 BPM,480,0,1
QmSw6LVjUqZ4BBu7iTFVw2y4SY4EC3bMy655DW3AWTUpPm,data/10/50/QmSw6LVjUqZ4BBu7iTFVw2y4SY4EC3bMy655DW3AWTUpPm.json,,mxl/10/50/QmSw6LVjUqZ4BBu7iTFVw2y4SY4EC3bMy655DW3AWTUpPm.mxl,pdf/10/50/QmSw6LVjUqZ4BBu7iTFVw2y4SY4EC3bMy655DW3AWTUpPm.pdf,Mrs. Anderson's Reel,Robert Mackintosh,musescore,G major; G major,2/2; 2/2,120.0 BPM,480,0,1
